Transaction Amount,Transaction Time,Transaction Type,Merchant Category,Merchant Location,Average Transaction Amount,Transaction Frequency,Time Since Last Transaction,Transaction Velocity,Historical Transaction Patterns,Device ID,Browser and OS,IP Address,Channel,Billing Address vs. Shipping Address,Distance from Last Transaction,Country,Region,Blacklisted Merchants or IPs,Real-time Threat Intelligence,Social Media or Public Data,Keystroke Dynamics,Mouse Movement,Touchscreen Gestures,Anomaly Scores,Categorical Aggregates,Temporal Aggregates,User Age,Account Tenure,Credit Score,Fraudulent
296.34,2024-02-12 01:36,In-store,Clothing,Joburg,167.55,4,20,Low,Frequent,DEV1075,"Chrome, Win10",159.28.215.205,Mobile,Yes,47.9,South Africa,Kwazulu Natal,No,High,No,Moderate,Moderate,Low,0.56,Low,Low,43,8,651,1
248.96,2024-05-16 13:02,In-store,Dining,Pretoria,157.74,17,19,Medium,Infrequent,DEV5630,"Firefox, Win11",178.160.232.22,Mobile,Yes,36.8,South Africa,gauteng,No,High,No,Low,Low,High,0.12,Low,Low,26,8,758,1
98.92,2024-06-21 18:50,Online,Travel,Pretoria,91.08,18,16,Low,Frequent,DEV8471,"Chrome, Win10",92.77.197.157,Mobile,Yes,11.8,South Africa,Western cape ,Yes,High,Yes,High,Moderate,High,0.78,High,High,23,6,683,0
175.5,2024-06-12 00:18,In-store,Groceries,Pretoria,141.11,9,26,Medium,Infrequent,DEV5277,"Edge, Win11",111.188.0.199,Web,Yes,48.4,South Africa,Eastern cape,No,High,No,Low,Low,High,0.93,High,Low,61,1,757,1
210.81,2024-06-16 14:21,Online,Dining,Port Elizabeth,262.98,20,5,High,Infrequent,DEV6004,"Edge, Win11",77.47.155.185,Mobile,Yes,31.2,South Africa,gauteng,No,Medium,No,Low,High,High,0.72,High,High,27,8,742,0
165.3,2024-06-22 18:09,In-store,Groceries,Joburg,278.3,20,22,High,Frequent,DEV7727,"Edge, Win11",178.109.177.223,Mobile,Yes,17.3,South Africa,gauteng,Yes,Medium,Yes,High,Low,Moderate,0.1,Medium,Low,39,3,647,1
63.7,2024-03-31 02:46,In-store,Groceries,Capewtown,49.92,30,24,Medium,Infrequent,DEV5559,"Chrome, Win10",175.156.114.14,Mobile,Yes,4.7,South Africa,Eastern cape,No,High,No,Low,Moderate,Low,0.27,Medium,Low,56,6,769,1
224.77,2024-07-20 14:22,In-store,Dining,Capewtown,80.58,17,26,Medium,Frequent,DEV6402,"Firefox, Win11",191.14.173.209,Mobile,Yes,17.9,South Africa,Kwazulu Natal,Yes,Low,No,Low,Low,Moderate,0.98,Low,Medium,69,4,687,0
44.3,2024-04-14 03:50,In-store,Dining,Pretoria,208.72,26,6,Low,Infrequent,DEV3716,"Firefox, Win11",66.157.122.142,Mobile,Yes,4.8,South Africa,Western cape ,Yes,Low,Yes,Moderate,High,High,0.11,Low,Low,30,1,660,1
137.45,2024-05-26 13:50,Online,Travel,Pretoria,26.38,3,24,Low,Infrequent,DEV7859,"Chrome, Win10",185.189.214.171,Web,No,6.3,South Africa,gauteng,No,Low,Yes,Low,Moderate,High,0.55,Medium,Medium,21,10,704,1
20.53,2024-06-12 20:40,In-store,Electronics,Port Elizabeth,136.98,4,11,High,Frequent,DEV7193,"Safari, iOS",134.215.94.64,Mobile,Yes,4.0,South Africa,Kwazulu Natal,No,Medium,No,Moderate,Moderate,Low,0.03,High,Medium,40,10,715,0
97.84,2024-02-25 19:25,In-store,Electronics,Pretoria,253.26,20,29,High,Infrequent,DEV8307,"Firefox, Win11",173.155.113.42,Mobile,Yes,18.3,South Africa,Western cape ,No,Low,Yes,Moderate,Low,Moderate,0.42,Low,High,52,4,776,0
288.95,2024-01-04 22:50,Online,Groceries,Port Elizabeth,271.76,20,17,Low,Frequent,DEV6735,"Edge, Win11",47.47.7.187,Web,No,7.4,South Africa,Western cape ,No,Medium,No,Low,Moderate,Moderate,1.0,High,High,53,9,665,0
45.71,2024-06-04 09:14,In-store,Clothing,Joburg,150.09,20,8,Low,Frequent,DEV3990,"Edge, Win11",88.248.155.3,Web,No,24.0,South Africa,gauteng,No,Medium,No,High,High,Moderate,0.52,Medium,Medium,63,7,720,0
217.36,2024-06-24 20:44,Online,Clothing,Capewtown,45.04,5,15,High,Frequent,DEV3049,"Firefox, Win11",192.178.253.117,Web,Yes,36.8,South Africa,Eastern cape,Yes,High,No,Low,High,Low,0.05,High,Low,63,5,728,0
148.46,2024-05-31 17:01,In-store,Electronics,Capewtown,248.08,24,6,Medium,Infrequent,DEV9385,"Firefox, Win11",66.143.186.116,Web,No,19.9,South Africa,gauteng,No,High,No,Moderate,Low,Moderate,0.56,Medium,Medium,32,7,636,0
98.35,2024-04-03 11:14,Online,Clothing,Pretoria,258.9,14,24,High,Infrequent,DEV7056,"Edge, Win11",86.121.212.170,Web,Yes,46.4,South Africa,Eastern cape,Yes,Medium,Yes,High,Low,High,0.34,High,High,20,1,642,0
183.85,2024-07-25 22:00,In-store,Electronics,Durban,235.86,29,4,Low,Frequent,DEV2266,"Edge, Win11",194.199.58.58,Web,Yes,36.7,South Africa,Kwazulu Natal,No,High,Yes,High,Moderate,High,0.09,High,Medium,43,10,723,0
77.48,2024-06-29 19:28,Online,Dining,Joburg,131.96,7,4,Medium,Frequent,DEV7871,"Edge, Win11",190.108.190.97,Web,Yes,43.5,South Africa,gauteng,Yes,Medium,Yes,High,Low,Moderate,0.75,High,Low,49,4,695,1
116.43,2024-05-16 20:01,Online,Electronics,Durban,195.56,6,25,Low,Infrequent,DEV4622,"Edge, Win11",122.6.242.135,Web,No,14.3,South Africa,Western cape ,No,High,Yes,Low,Moderate,Moderate,0.76,Medium,Medium,63,1,637,1
216.8,2024-01-29 11:49,In-store,Travel,Capewtown,147.04,22,12,Low,Frequent,DEV8238,"Edge, Win11",5.36.124.89,Mobile,Yes,46.8,South Africa,Eastern cape,Yes,High,Yes,High,High,Moderate,0.88,Medium,Medium,54,4,749,0
26.39,2024-07-24 13:29,Online,Electronics,Pretoria,119.25,4,19,Medium,Frequent,DEV5117,"Firefox, Win11",20.64.47.156,Web,Yes,8.3,South Africa,Kwazulu Natal,Yes,Medium,Yes,High,High,High,0.13,High,Low,59,5,673,1
274.1,2024-07-25 07:54,In-store,Dining,Capewtown,116.06,12,27,Medium,Infrequent,DEV8409,"Chrome, Win10",61.155.119.85,Web,Yes,17.4,South Africa,Western cape ,No,Low,Yes,High,Moderate,High,0.1,Medium,High,22,8,632,0
63.32,2024-06-07 02:06,Online,Groceries,Port Elizabeth,24.2,23,24,Medium,Infrequent,DEV8754,"Safari, iOS",142.229.253.112,Web,Yes,25.1,South Africa,Eastern cape,Yes,Low,No,High,Moderate,Low,0.18,Medium,Medium,67,9,777,0
147.0,2024-06-13 14:02,In-store,Travel,Durban,80.07,23,8,High,Frequent,DEV1241,"Safari, iOS",188.67.35.7,Mobile,No,0.6,South Africa,Kwazulu Natal,Yes,Low,No,Moderate,Low,Low,0.6,Low,Medium,28,4,685,1
284.27,2024-03-23 21:49,Online,Travel,Joburg,93.69,20,13,Medium,Frequent,DEV6905,"Safari, iOS",169.4.28.29,Web,Yes,9.5,South Africa,gauteng,Yes,High,No,Low,Moderate,Low,0.7,Low,Low,55,2,762,1
66.85,2024-02-09 21:46,Online,Clothing,Port Elizabeth,227.44,15,9,Low,Infrequent,DEV1590,"Edge, Win11",162.177.91.168,Web,No,9.5,South Africa,gauteng,Yes,High,No,High,Low,High,0.52,Medium,High,20,3,758,1
59.71,2024-03-03 15:34,Online,Electronics,Capewtown,198.71,6,28,Low,Frequent,DEV4643,"Safari, iOS",157.5.203.29,Mobile,No,22.6,South Africa,Western cape ,No,Medium,Yes,Low,Moderate,Low,0.11,High,Medium,36,5,660,0
173.83,2024-07-01 19:05,In-store,Dining,Pretoria,292.64,9,11,Low,Infrequent,DEV1899,"Chrome, Win10",65.40.234.200,Mobile,No,24.8,South Africa,Eastern cape,Yes,Medium,No,Moderate,Low,Moderate,0.47,Low,Low,35,3,681,0
40.78,2024-01-07 21:11,Online,Clothing,Port Elizabeth,55.71,14,19,Low,Infrequent,DEV7270,"Chrome, Win10",73.30.190.196,Mobile,No,36.5,South Africa,Kwazulu Natal,No,High,No,Moderate,Moderate,Low,0.87,Medium,High,18,4,656,0
96.18,2024-05-30 21:32,Online,Travel,Port Elizabeth,204.42,6,3,Low,Frequent,DEV1113,"Firefox, Win11",115.58.55.12,Web,No,6.5,South Africa,gauteng,Yes,Medium,No,High,Low,High,0.01,Low,Low,18,1,790,0
243.42,2024-01-14 17:15,In-store,Travel,Joburg,21.18,13,11,Low,Infrequent,DEV8832,"Chrome, Win10",28.19.198.252,Mobile,Yes,26.5,South Africa,Kwazulu Natal,No,Medium,No,High,Low,Moderate,0.42,Medium,Medium,49,1,603,0
172.36,2024-06-02 20:59,Online,Electronics,Durban,79.78,2,12,Medium,Infrequent,DEV8099,"Chrome, Win10",3.87.17.0,Mobile,No,6.0,South Africa,gauteng,No,High,No,Moderate,High,Moderate,0.05,High,Medium,35,8,753,0
226.39,2024-02-13 17:32,In-store,Dining,Port Elizabeth,198.72,9,25,Low,Infrequent,DEV9478,"Safari, iOS",18.224.45.112,Mobile,No,38.9,South Africa,Eastern cape,Yes,Low,Yes,High,Moderate,Moderate,0.65,Medium,Medium,52,2,620,1
87.02,2024-07-30 21:29,In-store,Travel,Capewtown,43.88,9,18,Medium,Infrequent,DEV4263,"Chrome, Win10",107.28.113.22,Mobile,No,41.8,South Africa,Western cape ,No,Low,Yes,Moderate,Low,Low,0.21,Medium,High,20,5,744,1
255.61,2024-07-02 03:18,Online,Groceries,Port Elizabeth,295.5,23,13,Low,Infrequent,DEV7538,"Safari, iOS",160.200.20.49,Web,Yes,4.6,South Africa,Kwazulu Natal,No,Medium,No,Moderate,Low,High,0.6,Low,Low,33,9,784,1
241.93,2024-03-03 20:19,In-store,Electronics,Pretoria,202.0,29,3,Medium,Infrequent,DEV6722,"Safari, iOS",34.225.147.201,Mobile,No,25.0,South Africa,Western cape ,Yes,High,No,Low,Low,Moderate,0.08,Medium,Low,67,5,709,0
135.99,2024-02-22 05:09,Online,Electronics,Capewtown,117.3,4,17,High,Frequent,DEV4754,"Safari, iOS",91.223.37.153,Mobile,Yes,34.1,South Africa,gauteng,Yes,High,Yes,High,Moderate,High,0.94,High,Medium,42,1,672,1
279.4,2024-06-10 22:37,Online,Clothing,Port Elizabeth,77.45,11,27,High,Frequent,DEV8090,"Firefox, Win11",214.84.174.99,Mobile,No,25.4,South Africa,Kwazulu Natal,No,Medium,Yes,Moderate,Low,Moderate,0.67,Medium,Medium,32,5,639,0
173.2,2024-03-13 08:48,Online,Electronics,Port Elizabeth,211.11,30,19,Medium,Infrequent,DEV5218,"Safari, iOS",202.49.185.92,Mobile,Yes,3.5,South Africa,Kwazulu Natal,Yes,Medium,Yes,High,Moderate,Moderate,0.36,Medium,Medium,61,5,679,1
82.79,2024-05-11 06:20,In-store,Dining,Capewtown,60.13,8,20,Low,Infrequent,DEV7313,"Edge, Win11",24.141.56.103,Web,Yes,32.0,South Africa,Kwazulu Natal,No,High,No,High,Low,Low,0.86,Low,High,28,8,743,0
194.3,2024-01-20 07:02,In-store,Travel,Joburg,196.9,5,20,High,Frequent,DEV1791,"Edge, Win11",118.64.127.103,Web,Yes,44.7,South Africa,gauteng,Yes,Low,Yes,Low,Low,Moderate,0.8,Low,High,67,10,739,1
225.92,2024-03-14 16:17,Online,Clothing,Joburg,282.66,25,4,High,Infrequent,DEV3828,"Edge, Win11",104.81.219.121,Web,Yes,35.7,South Africa,gauteng,Yes,High,No,Low,High,Low,0.6,Low,High,48,3,792,0
71.93,2024-03-18 00:21,In-store,Electronics,Capewtown,63.42,23,8,Medium,Frequent,DEV8375,"Safari, iOS",156.72.121.99,Mobile,Yes,3.1,South Africa,gauteng,No,High,Yes,Moderate,High,Low,0.59,Medium,Low,28,10,611,1
216.86,2024-04-29 10:09,Online,Travel,Joburg,291.98,18,15,Low,Frequent,DEV1918,"Edge, Win11",66.118.122.178,Web,Yes,35.1,South Africa,Eastern cape,No,Low,Yes,High,High,Low,0.74,High,Medium,52,4,625,1
67.12,2024-03-05 21:05,Online,Groceries,Port Elizabeth,212.76,22,17,High,Infrequent,DEV1672,"Edge, Win11",6.249.227.251,Web,Yes,26.0,South Africa,Kwazulu Natal,No,Low,No,Low,Low,High,0.3,Medium,Medium,20,6,695,1
283.47,2024-01-17 01:03,Online,Travel,Port Elizabeth,115.27,25,21,Low,Infrequent,DEV4723,"Edge, Win11",30.17.164.134,Web,Yes,48.2,South Africa,gauteng,Yes,High,Yes,High,Low,Low,0.62,Low,Low,24,10,766,1
47.21,2024-07-28 22:55,Online,Electronics,Durban,216.87,17,4,Low,Infrequent,DEV8689,"Firefox, Win11",123.206.195.141,Mobile,Yes,30.1,South Africa,gauteng,Yes,High,Yes,High,High,Moderate,0.3,High,High,31,1,790,1
80.77,2024-06-21 06:45,In-store,Travel,Pretoria,45.32,23,10,High,Frequent,DEV3739,"Edge, Win11",6.93.35.225,Web,Yes,13.9,South Africa,gauteng,No,Low,No,Low,High,Moderate,0.48,Medium,High,43,7,736,0
99.77,2024-07-16 15:04,Online,Clothing,Durban,148.42,3,3,High,Infrequent,DEV5574,"Chrome, Win10",74.188.179.128,Web,No,42.9,South Africa,Eastern cape,No,Low,Yes,Low,High,Low,0.36,High,High,30,8,630,0
106.91,2024-03-18 07:25,Online,Electronics,Capewtown,93.16,19,25,Low,Frequent,DEV9358,"Chrome, Win10",180.125.101.112,Web,Yes,24.2,South Africa,Eastern cape,No,Medium,Yes,Low,High,Moderate,0.84,Low,Low,29,2,723,1
116.64,2024-06-10 06:41,Online,Groceries,Capewtown,84.42,14,19,High,Infrequent,DEV4539,"Safari, iOS",219.44.215.97,Web,No,16.4,South Africa,Kwazulu Natal,Yes,High,Yes,Moderate,High,High,0.35,Medium,Low,26,10,794,0
245.1,2024-01-08 19:59,In-store,Dining,Port Elizabeth,77.29,17,5,High,Infrequent,DEV9387,"Firefox, Win11",78.203.8.229,Web,No,49.8,South Africa,Eastern cape,Yes,Low,No,High,Low,Moderate,0.14,High,Low,19,2,688,0
283.97,2024-03-03 16:19,Online,Dining,Port Elizabeth,150.76,26,24,High,Frequent,DEV7902,"Firefox, Win11",86.83.12.142,Web,Yes,10.7,South Africa,Eastern cape,No,Low,Yes,Moderate,Moderate,High,0.94,High,Low,46,7,740,0
142.88,2024-02-25 13:10,In-store,Dining,Pretoria,248.69,30,11,Low,Frequent,DEV8469,"Firefox, Win11",160.76.122.95,Mobile,Yes,49.6,South Africa,Western cape ,Yes,Medium,Yes,Low,Moderate,High,0.3,Medium,Medium,40,8,675,1
93.69,2024-03-18 00:55,Online,Electronics,Pretoria,178.33,7,11,High,Frequent,DEV8708,"Chrome, Win10",93.216.68.75,Web,Yes,11.9,South Africa,Western cape ,No,High,Yes,High,Moderate,Moderate,0.89,High,Low,42,2,688,1
161.98,2024-03-18 04:51,In-store,Groceries,Pretoria,275.43,7,8,Medium,Infrequent,DEV3606,"Edge, Win11",74.166.151.54,Web,No,45.3,South Africa,Western cape ,Yes,Low,Yes,High,Low,High,0.02,Medium,Low,63,7,662,1
104.43,2024-03-11 19:50,In-store,Electronics,Durban,296.95,30,23,Low,Infrequent,DEV3614,"Chrome, Win10",221.115.7.61,Web,Yes,38.5,South Africa,Eastern cape,No,Medium,No,Low,High,Moderate,0.62,Low,High,55,9,639,1
135.32,2024-01-29 06:15,Online,Dining,Pretoria,207.4,19,5,Low,Infrequent,DEV8791,"Safari, iOS",34.112.81.6,Web,Yes,27.3,South Africa,Eastern cape,No,Low,No,High,High,Low,0.63,Low,Low,39,6,763,0
111.3,2024-03-11 05:44,In-store,Groceries,Pretoria,195.85,21,27,High,Frequent,DEV4330,"Edge, Win11",171.136.120.174,Mobile,Yes,49.5,South Africa,Eastern cape,Yes,Low,No,Moderate,Low,Low,0.38,Medium,High,18,4,673,1
256.62,2024-07-16 08:33,In-store,Dining,Port Elizabeth,50.08,12,27,Medium,Infrequent,DEV1208,"Safari, iOS",92.15.193.179,Web,No,3.0,South Africa,gauteng,Yes,Low,Yes,High,Moderate,Low,0.25,Medium,Low,32,2,617,0
126.38,2024-06-05 06:40,Online,Groceries,Pretoria,94.8,14,20,Low,Infrequent,DEV3242,"Chrome, Win10",41.71.150.92,Mobile,Yes,43.4,South Africa,Western cape ,Yes,Low,No,High,Moderate,High,0.94,High,Medium,31,10,760,1
32.39,2024-06-23 23:39,In-store,Travel,Port Elizabeth,74.21,7,27,Medium,Infrequent,DEV6288,"Firefox, Win11",197.234.91.248,Mobile,No,0.6,South Africa,Western cape ,Yes,Low,No,High,High,High,0.38,High,Medium,20,2,800,0
261.81,2024-06-21 13:25,Online,Electronics,Port Elizabeth,161.38,9,13,Low,Infrequent,DEV5972,"Edge, Win11",193.184.17.220,Web,Yes,18.8,South Africa,Eastern cape,Yes,High,No,Moderate,Low,Moderate,0.79,Low,High,59,2,618,0
101.77,2024-02-09 13:58,Online,Electronics,Capewtown,257.2,29,18,High,Frequent,DEV9435,"Edge, Win11",135.106.128.52,Web,Yes,13.7,South Africa,Western cape ,No,Low,No,Moderate,Low,Moderate,0.03,Medium,Medium,45,1,705,1
157.97,2024-07-30 19:07,Online,Groceries,Pretoria,111.13,24,20,High,Infrequent,DEV6789,"Safari, iOS",99.246.157.163,Mobile,No,2.0,South Africa,Eastern cape,No,High,Yes,Moderate,Moderate,Moderate,0.88,Low,Low,52,5,732,1
110.44,2024-07-30 05:01,In-store,Groceries,Capewtown,112.43,16,18,High,Frequent,DEV3389,"Chrome, Win10",9.129.33.232,Mobile,Yes,19.8,South Africa,Kwazulu Natal,Yes,Medium,No,High,High,Moderate,0.55,Low,Low,48,2,770,0
77.52,2024-07-07 08:05,In-store,Groceries,Capewtown,125.89,26,11,Medium,Frequent,DEV6941,"Safari, iOS",49.237.137.119,Mobile,No,8.6,South Africa,Eastern cape,Yes,High,No,Moderate,Low,High,0.78,High,High,66,6,662,0
36.42,2024-07-30 17:44,In-store,Electronics,Durban,261.91,17,11,Medium,Frequent,DEV6958,"Edge, Win11",13.24.104.183,Web,No,19.1,South Africa,Eastern cape,No,Low,No,High,Moderate,Low,0.93,Low,Medium,30,6,601,1
133.12,2024-03-13 13:47,In-store,Travel,Capewtown,263.72,5,16,Low,Frequent,DEV4506,"Chrome, Win10",3.84.125.82,Mobile,No,17.9,South Africa,Kwazulu Natal,No,Low,Yes,Moderate,Low,Low,0.03,Low,High,62,6,682,0
54.62,2024-07-18 11:57,In-store,Dining,Pretoria,249.18,12,9,High,Frequent,DEV3989,"Chrome, Win10",174.136.186.189,Mobile,No,31.3,South Africa,gauteng,No,Low,No,High,Low,Moderate,0.74,Medium,Medium,46,10,662,0
217.68,2024-06-29 08:12,In-store,Clothing,Durban,142.91,25,7,High,Frequent,DEV8025,"Edge, Win11",107.43.121.213,Web,No,42.8,South Africa,Kwazulu Natal,Yes,High,No,High,High,Low,1.0,High,Medium,69,1,612,1
70.02,2024-07-22 04:45,Online,Clothing,Port Elizabeth,62.03,11,18,Medium,Frequent,DEV5151,"Firefox, Win11",206.163.194.76,Mobile,No,22.3,South Africa,Eastern cape,No,High,No,Low,Low,Low,0.47,High,Medium,30,9,746,0
132.9,2024-07-12 09:59,Online,Groceries,Pretoria,45.91,26,8,High,Frequent,DEV6389,"Safari, iOS",197.83.85.196,Web,Yes,37.9,South Africa,Kwazulu Natal,No,Low,Yes,High,Moderate,Moderate,0.82,Medium,Low,63,6,663,0
171.9,2024-07-02 07:13,In-store,Clothing,Port Elizabeth,169.63,23,20,High,Infrequent,DEV3251,"Edge, Win11",31.207.193.219,Mobile,No,42.6,South Africa,gauteng,Yes,Low,Yes,Low,Moderate,High,0.21,High,Medium,63,10,735,0
196.2,2024-07-03 23:39,Online,Electronics,Durban,49.22,10,17,Medium,Frequent,DEV4458,"Chrome, Win10",119.60.141.189,Web,Yes,27.8,South Africa,gauteng,No,Medium,Yes,Low,High,High,0.09,High,Medium,32,1,610,0
148.42,2024-05-16 14:03,Online,Dining,Durban,232.26,30,27,High,Infrequent,DEV5428,"Edge, Win11",201.22.234.4,Web,No,43.0,South Africa,gauteng,Yes,High,Yes,Moderate,Moderate,High,0.81,Low,Low,35,10,642,0
55.26,2024-03-02 07:32,In-store,Dining,Joburg,293.87,14,22,High,Infrequent,DEV4488,"Firefox, Win11",32.109.210.76,Web,No,38.7,South Africa,gauteng,Yes,Medium,No,High,Low,Low,0.12,High,Low,35,6,667,0
47.58,2024-06-02 17:37,Online,Groceries,Joburg,57.21,26,2,Low,Infrequent,DEV6901,"Edge, Win11",78.93.142.194,Mobile,No,47.8,South Africa,Western cape ,Yes,Medium,Yes,Low,Low,High,0.64,Medium,Medium,54,9,689,0
270.34,2024-04-10 02:57,In-store,Clothing,Capewtown,271.18,22,22,Medium,Frequent,DEV1259,"Firefox, Win11",135.199.18.115,Web,No,15.9,South Africa,Eastern cape,No,Low,Yes,Moderate,Moderate,High,0.65,High,High,22,1,615,1
291.19,2024-06-04 23:57,In-store,Electronics,Port Elizabeth,127.48,13,28,Medium,Infrequent,DEV5997,"Safari, iOS",148.156.99.238,Mobile,Yes,15.1,South Africa,Kwazulu Natal,Yes,Medium,Yes,Moderate,Moderate,Low,0.39,High,High,36,1,767,1
146.26,2024-01-24 01:50,In-store,Travel,Pretoria,98.25,20,21,High,Infrequent,DEV9010,"Safari, iOS",4.79.159.204,Mobile,No,1.2,South Africa,Eastern cape,No,High,No,Low,Low,Low,0.55,Medium,Low,38,3,677,0
172.23,2024-07-01 02:00,In-store,Dining,Port Elizabeth,109.37,7,28,Medium,Frequent,DEV6507,"Firefox, Win11",59.103.72.3,Web,Yes,9.7,South Africa,gauteng,Yes,High,Yes,Low,Moderate,Low,0.19,Low,High,63,4,779,1
96.76,2024-07-28 13:22,In-store,Clothing,Pretoria,99.7,20,20,Low,Infrequent,DEV4815,"Chrome, Win10",89.154.223.229,Web,Yes,27.3,South Africa,gauteng,Yes,Low,No,Low,Moderate,Moderate,0.94,High,High,25,6,673,1
252.3,2024-02-08 07:34,Online,Groceries,Port Elizabeth,194.87,17,24,Low,Frequent,DEV3859,"Edge, Win11",80.3.57.254,Web,Yes,13.0,South Africa,Kwazulu Natal,No,Low,No,High,Low,Low,0.08,High,Low,23,8,676,1
145.91,2024-01-21 08:01,In-store,Travel,Capewtown,49.3,27,17,Medium,Frequent,DEV3860,"Chrome, Win10",134.231.241.15,Mobile,Yes,28.5,South Africa,gauteng,Yes,Low,No,Low,Moderate,Moderate,0.84,Low,High,51,9,666,0
156.68,2024-03-09 03:02,Online,Clothing,Durban,221.89,16,8,High,Infrequent,DEV4053,"Edge, Win11",120.231.111.103,Mobile,No,3.0,South Africa,Kwazulu Natal,Yes,Medium,No,Moderate,High,Low,0.41,Low,High,43,9,743,0
190.29,2024-02-10 19:36,Online,Clothing,Port Elizabeth,125.91,10,3,Medium,Frequent,DEV9574,"Edge, Win11",31.213.77.184,Web,Yes,8.2,South Africa,Western cape ,Yes,Medium,No,Moderate,Moderate,High,0.17,High,Low,62,3,657,1
49.28,2024-06-01 22:07,In-store,Clothing,Joburg,202.73,29,23,High,Infrequent,DEV4550,"Safari, iOS",62.131.155.59,Mobile,No,7.0,South Africa,gauteng,Yes,Low,No,High,High,High,0.83,Medium,High,63,2,642,1
125.43,2024-01-27 14:20,In-store,Travel,Capewtown,167.94,29,26,High,Frequent,DEV7767,"Safari, iOS",66.98.20.76,Web,Yes,49.4,South Africa,gauteng,No,Medium,Yes,Low,Moderate,Low,0.27,Low,High,45,6,652,0
20.75,2024-01-17 21:38,Online,Dining,Port Elizabeth,64.29,13,16,Low,Frequent,DEV5995,"Firefox, Win11",121.67.222.206,Mobile,Yes,34.7,South Africa,gauteng,No,Low,Yes,Low,High,High,0.23,Medium,Low,25,2,721,0
51.18,2024-07-30 11:23,Online,Clothing,Joburg,38.09,25,1,Low,Infrequent,DEV7399,"Edge, Win11",179.104.17.228,Web,Yes,13.8,South Africa,Western cape ,No,High,No,Low,Low,Moderate,0.5,Medium,Medium,30,10,646,0
262.26,2024-05-09 10:49,In-store,Groceries,Port Elizabeth,290.07,25,20,Low,Infrequent,DEV7660,"Chrome, Win10",53.39.7.75,Mobile,Yes,29.8,South Africa,gauteng,Yes,High,Yes,Low,High,Low,0.27,Medium,Low,60,5,690,1
250.91,2024-02-09 15:53,Online,Dining,Pretoria,59.61,18,3,Medium,Infrequent,DEV9815,"Edge, Win11",17.190.193.18,Web,No,41.7,South Africa,gauteng,No,Low,Yes,Low,Moderate,High,0.03,Medium,Medium,55,2,800,0
144.75,2024-01-06 21:43,In-store,Dining,Port Elizabeth,276.31,28,2,High,Frequent,DEV1530,"Edge, Win11",17.220.64.223,Mobile,Yes,40.8,South Africa,Western cape ,No,Medium,Yes,Moderate,Moderate,Moderate,0.03,Medium,Low,30,1,687,0
264.64,2024-01-21 09:28,Online,Clothing,Port Elizabeth,58.08,18,24,Medium,Infrequent,DEV6055,"Edge, Win11",56.19.92.92,Web,No,9.3,South Africa,Eastern cape,No,Medium,Yes,Moderate,Moderate,Low,0.64,Medium,Medium,35,5,726,1
116.8,2024-05-23 07:58,Online,Dining,Joburg,77.81,26,4,High,Frequent,DEV3151,"Edge, Win11",78.130.157.48,Web,No,36.8,South Africa,gauteng,No,High,Yes,Low,Low,High,0.09,High,High,69,2,739,0
191.9,2024-06-03 19:22,Online,Electronics,Pretoria,68.3,5,30,High,Frequent,DEV5092,"Edge, Win11",183.152.62.83,Mobile,No,24.7,South Africa,Eastern cape,Yes,High,No,Low,High,Moderate,0.41,High,High,69,1,792,0
260.82,2024-03-07 17:15,Online,Clothing,Pretoria,281.32,2,13,High,Frequent,DEV5273,"Edge, Win11",134.211.186.123,Mobile,No,36.9,South Africa,Western cape ,No,Medium,No,High,High,Moderate,0.7,High,High,42,1,685,0
221.29,2024-01-29 20:51,Online,Clothing,Durban,69.07,3,8,Low,Frequent,DEV3236,"Chrome, Win10",210.62.126.179,Web,Yes,15.7,South Africa,gauteng,Yes,Medium,No,Moderate,Moderate,Low,0.49,High,High,38,2,691,1
262.49,2024-05-02 16:57,In-store,Clothing,Port Elizabeth,20.81,4,14,Medium,Infrequent,DEV7951,"Safari, iOS",197.15.109.170,Mobile,Yes,49.4,South Africa,gauteng,No,Medium,Yes,Low,Low,Moderate,0.71,High,Medium,28,7,637,0
109.87,2024-03-16 13:15,Online,Groceries,Joburg,158.37,27,29,Medium,Frequent,DEV1596,"Edge, Win11",70.181.122.192,Web,No,30.1,South Africa,Western cape ,Yes,Low,No,High,Moderate,High,0.75,Low,Low,51,3,647,1
112.49,2024-05-21 14:15,Online,Electronics,Joburg,192.03,26,1,Medium,Infrequent,DEV4986,"Safari, iOS",10.197.219.193,Mobile,Yes,24.8,South Africa,Eastern cape,No,Medium,Yes,Moderate,Low,High,0.44,Medium,Low,35,7,769,1
85.09,2024-02-03 17:27,Online,Clothing,Pretoria,98.96,25,9,Medium,Frequent,DEV1666,"Firefox, Win11",107.171.102.172,Mobile,No,26.0,South Africa,Eastern cape,No,Medium,No,Moderate,Low,Low,0.11,Low,Medium,23,5,788,1
154.74,2024-05-18 16:24,Online,Clothing,Joburg,73.49,29,6,High,Frequent,DEV7620,"Firefox, Win11",60.123.109.101,Mobile,No,44.9,South Africa,gauteng,Yes,Low,Yes,Moderate,Low,Moderate,0.01,Low,High,62,5,728,1
270.26,2024-05-30 01:59,Online,Electronics,Port Elizabeth,135.03,13,29,Low,Infrequent,DEV1583,"Firefox, Win11",188.96.195.244,Mobile,Yes,11.5,South Africa,Western cape ,Yes,High,Yes,Moderate,Moderate,High,0.14,Medium,Medium,67,10,734,1
